l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,o_c_out_6,o_k_out_6,o_x_out_6,o_y_out_6,o_r_out_6,o_s_out_6,o_c_mid_6,o_k_mid_6,o_x_mid_6,o_y_mid_6,o_r_mid_6,o_s_mid_6,o_c_in_6,o_k_in_6,o_x_in_6,o_y_in_6,o_r_in_6,o_s_in_6,t_c_d1_6,t_c_d2_6,t_c_d3_6,t_k_d1_6,t_k_d2_6,t_k_d3_6,t_x_d1_6,t_x_d2_6,t_x_d3_6,t_y_d1_6,t_y_d2_6,t_y_d3_6,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp
256000.0,2048000.0,3136.0,64.0,3.0,28.0,18.0,32.0,3.0,4.0,5.0,1.0,3.0,5.0,3.0,3.0,5.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,2.0,6.0,6.0,6.0,2.0,64.0,512.0,1.0,96.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,6.0,3.0,2.0,2.0,5.0,5.0,3.0,6.0,6.0,1.0,3.0,3.0,1.0,6.0,4.0,6.0,16.0,8.0,1.0,64.0,8.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,5.0,2.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,6.0,3.0,3.0,1.0,2.0,32.0,1.0,8.0,32.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,6.0,3.0,1.0,2.0,32.0,16.0,1.0,256.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,3.0,6.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,6.0,1.0,3.0,2.0,2.0,8.0,2.0,1.0,128.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,4.0,1.0,4.0,2.0,6.0,1.0,2.0,4.0,4.0,256.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,6.0,2.0,5.0,6.0,1.0,4.0,4.0,2.0,5.0,5.0,3.0,4.0,1.0,3.0,5.0,4.0,4.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2880843654.0,13220624.100000001,19706900000.0,125.21026041666667,3136.0,514.0,280576.0,3.808655104040446e+16
512.0,2048000.0,3136.0,64.0,3.0,14.0,20.0,22.0,6.0,6.0,2.0,1.0,6.0,4.0,4.0,1.0,5.0,4.0,2.0,4.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,6.0,3.0,1.0,1.0,3.0,4.0,128.0,1.0,96.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,6.0,4.0,1.0,3.0,6.0,3.0,3.0,6.0,6.0,1.0,6.0,2.0,2.0,2.0,1.0,64.0,4.0,1.0,64.0,1.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,6.0,1.0,5.0,5.0,3.0,8.0,4.0,1.0,16.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,6.0,6.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,2.0,1.0,1.0,4.0,3.0,4.0,6.0,2.0,3.0,1.0,3.0,4.0,2.0,3.0,64.0,32.0,1.0,512.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,5.0,5.0,4.0,3.0,2.0,4.0,1.0,5.0,3.0,1.0,6.0,6.0,6.0,5.0,4.0,1.0,2048.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,5.0,4.0,4.0,3.0,4.0,5.0,6.0,4.0,4.0,6.0,3.0,5.0,6.0,1.0,6.0,8.0,8.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,767891186.0,12057788.3,19707200000.0,125.7446076388889,3136.0,514.0,2473984.0,9259069358223924.0
2048.0,8192000.0,3136.0,64.0,3.0,32.0,10.0,12.0,1.0,1.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,1.0,5.0,1.0,4.0,2.0,2.0,6.0,2.0,1.0,4.0,4.0,2.0,4.0,5.0,16.0,32.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,5.0,5.0,3.0,3.0,2.0,6.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,16.0,1.0,8.0,32.0,1.0,1.0,1.0,1.0,6.0,4.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,5.0,5.0,1.0,3.0,5.0,6.0,2.0,1.0,6.0,32.0,8.0,1.0,2.0,128.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0,6.0,2.0,2.0,6.0,4.0,5.0,2.0,6.0,5.0,6.0,1.0,5.0,1.0,32.0,128.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,3.0,5.0,1.0,6.0,2.0,5.0,1.0,1.0,3.0,2.0,6.0,3.0,2.0,1.0,4.0,128.0,512.0,1.0,256.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,4.0,2.0,3.0,1.0,2.0,4.0,6.0,5.0,4.0,2.0,3.0,3.0,3.0,256.0,2.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,2.0,3.0,6.0,6.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,6.0,4.0,1.0,8.0,1.0,16.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7095905228.0,12358862.379999999,19707200000.0,125.6843125,3136.0,514.0,2752512.0,8.769731617437451e+16
64000.0,32000.0,3136.0,64.0,3.0,18.0,26.0,34.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,5.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,2.0,2.0,3.0,6.0,4.0,1.0,5.0,32.0,8.0,1.0,64.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,6.0,2.0,6.0,6.0,6.0,4.0,1.0,1.0,1.0,4.0,6.0,1.0,4.0,5.0,4.0,4.0,64.0,1.0,64.0,16.0,1.0,128.0,8.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,3.0,4.0,6.0,3.0,2.0,2.0,5.0,3.0,2.0,5.0,5.0,6.0,3.0,3.0,2.0,1.0,16.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,4.0,6.0,5.0,5.0,6.0,5.0,1.0,6.0,5.0,6.0,16.0,4.0,1.0,8.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,6.0,4.0,1.0,1.0,2.0,1.0,6.0,4.0,3.0,5.0,3.0,3.0,2.0,5.0,4.0,256.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,5.0,5.0,4.0,3.0,2.0,3.0,6.0,6.0,5.0,1.0,5.0,2.0,256.0,16.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,6.0,6.0,6.0,2.0,2.0,2.0,512.0,16.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1045966951.0,13282492.86,19706900000.0,125.13944097222222,3136.0,514.0,212992.0,1.389304855845347e+16
8192.0,8192000.0,3136.0,64.0,3.0,36.0,18.0,28.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,1.0,5.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,6.0,6.0,2.0,5.0,4.0,5.0,5.0,5.0,512.0,16.0,1.0,32.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,5.0,2.0,4.0,5.0,3.0,2.0,5.0,3.0,1.0,2.0,5.0,1.0,1.0,1.0,4.0,8.0,16.0,1.0,2.0,64.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,4.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,512.0,1.0,1.0,16.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,5.0,1.0,1.0,6.0,3.0,4.0,4.0,2.0,5.0,5.0,5.0,6.0,4.0,4.0,6.0,4.0,1.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,6.0,6.0,6.0,3.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,32.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,6.0,2.0,6.0,6.0,6.0,6.0,5.0,2.0,1.0,2.0,1.0,5.0,6.0,64.0,4.0,1.0,512.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2614425862.0,14668449.56,19706900000.0,125.17237847222222,3136.0,514.0,294912.0,3.834957388510652e+16
2048.0,4096000.0,3136.0,64.0,3.0,14.0,32.0,30.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,1.0,6.0,5.0,4.0,2.0,5.0,6.0,6.0,5.0,1.0,6.0,5.0,3.0,3.0,3.0,1.0,3.0,128.0,2.0,1.0,6.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,5.0,5.0,2.0,1.0,6.0,2.0,3.0,6.0,4.0,2.0,4.0,1.0,4.0,6.0,6.0,64.0,32.0,1.0,8.0,2.0,1.0,64.0,8.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,2.0,1.0,3.0,5.0,3.0,1.0,6.0,1.0,5.0,2.0,5.0,2.0,1.0,2.0,4.0,1.0,1.0,64.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,1.0,5.0,5.0,3.0,2.0,1.0,4.0,3.0,6.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,8.0,1.0,256.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,2.0,6.0,5.0,6.0,3.0,6.0,3.0,3.0,6.0,64.0,512.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,6.0,4.0,6.0,5.0,5.0,1.0,4.0,6.0,5.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,5.0,5.0,1.0,3.0,6.0,2.0,4.0,2.0,4.0,3.0,5.0,6.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4099734982.0,20116110.96,19706900000.0,125.09224305555556,3136.0,514.0,136192.0,8.24707238045056e+16
2048.0,2048000.0,3136.0,64.0,3.0,30.0,20.0,12.0,3.0,6.0,4.0,5.0,2.0,4.0,2.0,5.0,5.0,5.0,3.0,2.0,2.0,3.0,1.0,1.0,6.0,3.0,5.0,6.0,2.0,1.0,6.0,1.0,512.0,128.0,1.0,256.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,5.0,6.0,6.0,5.0,6.0,5.0,3.0,2.0,5.0,8.0,2.0,1.0,128.0,4.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,1.0,2.0,4.0,4.0,2.0,5.0,3.0,2.0,3.0,5.0,3.0,5.0,5.0,1.0,128.0,16.0,1.0,64.0,2.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,5.0,5.0,3.0,6.0,6.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,6.0,1.0,2.0,4.0,1.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,1.0,5.0,5.0,4.0,3.0,2.0,4.0,3.0,2.0,5.0,4.0,4.0,2.0,2.0,1.0,1.0,32.0,1.0,128.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,5.0,5.0,4.0,6.0,5.0,2.0,5.0,4.0,4.0,6.0,1.0,2.0,5.0,6.0,16.0,1024.0,1.0,512.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,3.0,1.0,4.0,3.0,2.0,4.0,6.0,2.0,2.0,3.0,4.0,6.0,6.0,2.0,8.0,512.0,1.0,256.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1113147366.0,12853231.72,19707100000.0,125.50021527777778,3136.0,514.0,1441792.0,1.430754103370565e+16
4096.0,2048000.0,3136.0,64.0,3.0,46.0,4.0,2.0,4.0,5.0,3.0,4.0,6.0,4.0,2.0,1.0,5.0,3.0,3.0,4.0,4.0,1.0,1.0,5.0,3.0,5.0,5.0,3.0,3.0,6.0,4.0,6.0,2.0,4.0,1.0,16.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,6.0,5.0,2.0,1.0,6.0,16.0,16.0,1.0,128.0,32.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,6.0,2.0,2.0,5.0,3.0,6.0,6.0,4.0,1.0,2.0,1.0,6.0,1.0,5.0,4.0,64.0,1.0,1.0,128.0,8.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,1.0,2.0,6.0,4.0,5.0,6.0,5.0,5.0,2.0,2.0,2.0,3.0,6.0,16.0,8.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,5.0,2.0,2.0,4.0,4.0,2.0,1.0,4.0,6.0,3.0,6.0,4.0,2.0,2.0,4.0,2.0,4.0,32.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,6.0,5.0,6.0,1.0,4.0,3.0,2.0,5.0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,256.0,1.0,2.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,4.0,4.0,5.0,3.0,2.0,1.0,3.0,4.0,2.0,5.0,2.0,4.0,1.0,8.0,8.0,1.0,64.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2887942334.0,14208218.26,19706900000.0,125.10076388888889,3136.0,514.0,163840.0,4.1032515003765816e+16
1024.0,32000000.0,3136.0,64.0,3.0,48.0,4.0,42.0,3.0,2.0,4.0,4.0,2.0,1.0,3.0,4.0,4.0,6.0,1.0,1.0,3.0,4.0,2.0,5.0,3.0,5.0,5.0,5.0,1.0,6.0,3.0,3.0,512.0,32.0,1.0,512.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,6.0,5.0,4.0,6.0,5.0,1.0,5.0,5.0,4.0,2.0,4.0,16.0,1.0,8.0,64.0,1.0,16.0,128.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,4.0,5.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,4.0,5.0,1.0,3.0,32.0,4.0,1.0,16.0,64.0,1.0,8.0,32.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,2.0,2.0,1.0,4.0,6.0,1.0,6.0,6.0,5.0,6.0,6.0,1.0,5.0,6.0,4.0,1.0,1.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,2.0,1.0,3.0,6.0,4.0,5.0,4.0,2.0,6.0,4.0,5.0,3.0,2.0,6.0,1.0,4.0,512.0,1.0,128.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,6.0,2.0,2.0,4.0,2.0,4.0,5.0,5.0,5.0,1.0,2.0,1.0,4.0,1.0,3.0,64.0,128.0,1.0,256.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,6.0,4.0,5.0,5.0,1.0,4.0,4.0,4.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2922893582.0,14864148.159999998,19707000000.0,125.31909027777778,3136.0,514.0,786432.0,4.34463232587611e+16
32000.0,64000.0,3136.0,64.0,3.0,6.0,26.0,8.0,6.0,2.0,4.0,5.0,2.0,1.0,6.0,6.0,6.0,2.0,3.0,3.0,4.0,5.0,2.0,5.0,4.0,4.0,1.0,3.0,6.0,1.0,1.0,6.0,512.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,6.0,6.0,1.0,5.0,3.0,3.0,6.0,2.0,1.0,32.0,1.0,4.0,128.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,4.0,4.0,6.0,6.0,3.0,1.0,6.0,1.0,6.0,6.0,4.0,5.0,3.0,1.0,3.0,128.0,8.0,1.0,128.0,2.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,3.0,4.0,2.0,4.0,6.0,3.0,5.0,5.0,1.0,2.0,5.0,4.0,3.0,6.0,64.0,2.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,4.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,5.0,3.0,1.0,2.0,3.0,3.0,2.0,256.0,256.0,1.0,512.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,5.0,3.0,2.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,64.0,32.0,1.0,256.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,5.0,4.0,1.0,3.0,3.0,5.0,5.0,2.0,5.0,4.0,3.0,4.0,6.0,6.0,5.0,4.0,64.0,1.0,512.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1226980746.0,11801736.96,19707200000.0,126.02328472222221,3136.0,514.0,2752512.0,1.4480504019276574e+16
256000.0,128000.0,3136.0,64.0,3.0,36.0,34.0,42.0,4.0,5.0,2.0,6.0,5.0,6.0,5.0,3.0,3.0,1.0,2.0,6.0,6.0,2.0,5.0,5.0,4.0,1.0,5.0,5.0,4.0,6.0,6.0,2.0,1.0,32.0,1.0,12.0,1536.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,2.0,6.0,3.0,1.0,4.0,64.0,1.0,64.0,128.0,1.0,8.0,128.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,2.0,1.0,6.0,6.0,5.0,4.0,6.0,2.0,6.0,5.0,4.0,1.0,6.0,128.0,4.0,1.0,128.0,16.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,6.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,6.0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,512.0,128.0,1.0,128.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,2.0,1.0,4.0,6.0,5.0,2.0,2.0,5.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,8.0,64.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,5.0,2.0,1.0,4.0,5.0,3.0,3.0,1.0,3.0,5.0,6.0,6.0,5.0,5.0,1.0,16.0,256.0,1.0,8.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,2.0,4.0,1.0,6.0,5.0,2.0,2.0,2.0,4.0,2.0,5.0,2.0,3.0,3.0,4.0,8.0,4.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,815260498.0,12211591.22,19707000000.0,125.45178125,3136.0,514.0,499712.0,9955627939389628.0
2048.0,512000.0,3136.0,64.0,3.0,12.0,28.0,12.0,2.0,5.0,6.0,3.0,1.0,4.0,5.0,5.0,2.0,1.0,1.0,4.0,6.0,4.0,4.0,5.0,4.0,2.0,5.0,3.0,6.0,3.0,2.0,1.0,128.0,16.0,1.0,24.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,5.0,4.0,2.0,4.0,6.0,4.0,5.0,4.0,6.0,5.0,2.0,5.0,4.0,1.0,2.0,5.0,4.0,16.0,1.0,32.0,16.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,6.0,3.0,2.0,5.0,3.0,6.0,1.0,3.0,6.0,1.0,6.0,6.0,5.0,6.0,6.0,4.0,32.0,2.0,1.0,16.0,64.0,1.0,16.0,8.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,5.0,2.0,3.0,6.0,5.0,6.0,1.0,2.0,3.0,2.0,6.0,4.0,2.0,5.0,5.0,8.0,1.0,1.0,512.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,3.0,5.0,1.0,4.0,2.0,2.0,5.0,6.0,3.0,3.0,4.0,5.0,6.0,3.0,2.0,256.0,1.0,1.0,8.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,4.0,6.0,5.0,5.0,5.0,4.0,1.0,3.0,6.0,1.0,1.0,3.0,6.0,6.0,2.0,32.0,2.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,3.0,6.0,1.0,4.0,5.0,4.0,2.0,5.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,8.0,128.0,1.0,2.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1743604237.0,12557133.180000002,19707100000.0,125.44856944444444,3136.0,514.0,1638400.0,2.189467061722129e+16
