l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp
64000.0,2048000.0,3136.0,64.0,3.0,46.0,28.0,4.0,3.0,1.0,1.0,5.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,4.0,3.0,4.0,5.0,6.0,4.0,5.0,3.0,4.0,2048.0,4096.0,1.0,64.0,512.0,1.0,1.0,1.0,1.0,8.0,8.0,1.0,1.0,5.0,2.0,2.0,2.0,6.0,4.0,4.0,6.0,5.0,4.0,3.0,5.0,4.0,6.0,4.0,6.0,3.0,1024.0,64.0,1.0,256.0,32.0,1.0,1.0,1.0,1.0,320.0,5.0,1.0,1040343425.0,34565492.0,19707200000.0,132.80244444444443,3136.0,10.0,4268032.0,3.59599823340901e+16
256000.0,32000.0,3136.0,64.0,3.0,48.0,12.0,16.0,2.0,2.0,1.0,6.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,5.0,5.0,6.0,3.0,3.0,3.0,5.0,1.0,3.0,5.0,4.0,1.0,4.0,4.0,2048.0,1.0,2.0,512.0,1.0,1.0,1.0,1.0,32.0,8.0,1.0,4.0,1.0,5.0,5.0,2.0,2.0,2.0,6.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,6.0,4.0,2.0,512.0,1.0,1024.0,1024.0,1.0,1.0,1.0,1.0,160.0,2.0,1.0,1185254252.0,32644363.8,19707000000.0,131.79733333333334,3136.0,10.0,2752512.0,3.869187099778488e+16
64000.0,128000.0,3136.0,64.0,3.0,44.0,26.0,38.0,2.0,6.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,5.0,1.0,4.0,4.0,6.0,2.0,1.0,4.0,6.0,6.0,6.0,2.0,5.0,8.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,64.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,4.0,1.0,6.0,2.0,3.0,4.0,1.0,6.0,2.0,8.0,2048.0,1.0,2.0,512.0,1.0,1.0,1.0,1.0,160.0,1.0,1.0,5374675235.0,52210430.0,19707000000.0,129.3241111111111,3136.0,10.0,2916352.0,2.8061410512970106e+17
4096.0,16000000.0,3136.0,64.0,3.0,16.0,26.0,22.0,2.0,5.0,4.0,6.0,1.0,6.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,5.0,4.0,5.0,4.0,6.0,6.0,2.0,128.0,1024.0,1.0,8.0,32.0,1.0,1.0,1.0,1.0,128.0,64.0,1.0,4.0,6.0,2.0,3.0,1.0,3.0,2.0,6.0,6.0,6.0,5.0,4.0,4.0,1.0,2.0,5.0,6.0,1.0,1.0,2048.0,1.0,512.0,1536.0,1.0,1.0,1.0,1.0,8.0,80.0,1.0,774104217.0,32534638.0,19707600000.0,140.65311111111112,3136.0,10.0,8585216.0,2.518520047436845e+16
1024000.0,8192000.0,3136.0,64.0,3.0,26.0,26.0,6.0,4.0,2.0,3.0,6.0,4.0,4.0,1.0,6.0,4.0,1.0,4.0,6.0,2.0,2.0,3.0,1.0,5.0,3.0,2.0,6.0,3.0,4.0,1.0,1.0,128.0,1.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,16.0,128.0,1.0,1.0,6.0,1.0,2.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,5.0,4.0,1.0,2.0,6.0,512.0,128.0,1.0,768.0,1536.0,1.0,1.0,1.0,1.0,5.0,8.0,1.0,422082405.0,33657146.0,19707000000.0,128.02966666666669,3136.0,10.0,2228224.0,1.420608912911613e+16
256.0,32000.0,3136.0,64.0,3.0,8.0,12.0,8.0,3.0,4.0,2.0,5.0,1.0,2.0,3.0,3.0,6.0,1.0,6.0,1.0,2.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,16.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,32.0,8.0,1.0,2.0,2.0,5.0,1.0,3.0,6.0,5.0,4.0,1.0,6.0,6.0,5.0,6.0,2.0,1.0,5.0,1.0,2.0,4096.0,1024.0,1.0,3072.0,1024.0,1.0,1.0,1.0,1.0,80.0,16.0,1.0,1781566124.0,33634647.0,19709800000.0,180.8297777777778,3136.0,10.0,29753344.0,5.992234768789822e+16
2048000.0,64000.0,3136.0,64.0,3.0,46.0,44.0,4.0,5.0,4.0,1.0,4.0,4.0,6.0,6.0,3.0,3.0,3.0,6.0,5.0,1.0,2.0,5.0,6.0,1.0,1.0,6.0,1.0,1.0,5.0,4.0,1.0,2048.0,16.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,32.0,16.0,1.0,6.0,3.0,4.0,2.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,6.0,6.0,5.0,4.0,1.0,4096.0,1.0,256.0,1536.0,1.0,1.0,1.0,1.0,40.0,20.0,1.0,140815007.0,32985828.0,19708100000.0,149.06944444444443,3136.0,10.0,13033472.0,4644899600720796.0
2048000.0,32000000.0,3136.0,64.0,3.0,4.0,10.0,34.0,1.0,6.0,3.0,5.0,3.0,3.0,5.0,2.0,1.0,1.0,2.0,5.0,3.0,5.0,5.0,3.0,6.0,2.0,2.0,4.0,1.0,2.0,3.0,5.0,32.0,32.0,1.0,2048.0,1024.0,1.0,1.0,1.0,1.0,128.0,8.0,1.0,5.0,4.0,3.0,6.0,6.0,4.0,2.0,4.0,5.0,6.0,1.0,2.0,6.0,1.0,6.0,6.0,6.0,3.0,8.0,128.0,1.0,3072.0,1.0,1.0,1.0,1.0,1.0,8.0,80.0,1.0,2660015539.0,33714783.0,19707000000.0,130.1331111111111,3136.0,10.0,2834432.0,8.968184667401304e+16
16000.0,64000.0,3136.0,64.0,3.0,32.0,10.0,18.0,2.0,2.0,5.0,6.0,5.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,2.0,5.0,1.0,6.0,3.0,3.0,3.0,5.0,1.0,4.0,2.0,3.0,128.0,16.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,8.0,16.0,1.0,4.0,4.0,2.0,6.0,3.0,5.0,1.0,2.0,1.0,4.0,5.0,2.0,6.0,5.0,3.0,5.0,1.0,3.0,8.0,32.0,1.0,32.0,32.0,1.0,1.0,1.0,1.0,32.0,2.0,1.0,2556293164.0,39541610.0,19706700000.0,123.81911111111111,3136.0,10.0,43008.0,1.0107994733655405e+17
128.0,2048000.0,3136.0,64.0,3.0,44.0,46.0,24.0,1.0,4.0,1.0,4.0,5.0,1.0,5.0,5.0,6.0,3.0,1.0,4.0,2.0,5.0,5.0,1.0,3.0,6.0,6.0,6.0,3.0,2.0,5.0,6.0,1024.0,128.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,5.0,4.0,5.0,3.0,6.0,1.0,1.0,5.0,4.0,1.0,6.0,3.0,1.0,2.0,1.0,6.0,4.0,32.0,1.0,1.0,24.0,8.0,1.0,1.0,1.0,1.0,20.0,5.0,1.0,5003083805.0,45632850.0,19706700000.0,123.74088888888889,3136.0,10.0,32896.0,2.2830497281099424e+17
2048000.0,32000.0,3136.0,64.0,3.0,20.0,6.0,26.0,4.0,1.0,5.0,2.0,5.0,1.0,6.0,3.0,1.0,1.0,6.0,5.0,2.0,4.0,3.0,6.0,5.0,6.0,6.0,2.0,2.0,4.0,6.0,1.0,1.0,2.0,1.0,256.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,6.0,4.0,6.0,3.0,4.0,3.0,6.0,1.0,2.0,1.0,4.0,2.0,2.0,6.0,4.0,1.0,1.0,4.0,2.0,1.0,12.0,768.0,1.0,1.0,1.0,1.0,320.0,80.0,1.0,5851074574.0,63358810.0,19706800000.0,124.64677777777779,3136.0,10.0,500224.0,3.7071712222989696e+17
1024000.0,32000.0,3136.0,64.0,3.0,22.0,36.0,42.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,4.0,5.0,5.0,6.0,2.0,6.0,3.0,5.0,2.0,5.0,6.0,6.0,1.0,2.0,3.0,4.0,4096.0,1.0,512.0,512.0,1.0,1.0,1.0,1.0,1.0,128.0,1.0,4.0,6.0,1.0,6.0,5.0,2.0,3.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,6.0,5.0,4.0,5.0,16.0,1.0,1.0,8.0,256.0,1.0,1.0,1.0,1.0,20.0,32.0,1.0,4613126447.0,38073451.8,19707300000.0,131.98966666666666,3136.0,10.0,5373952.0,1.7563764742715974e+17
8192.0,256000.0,3136.0,64.0,3.0,38.0,44.0,28.0,2.0,1.0,6.0,2.0,4.0,6.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,6.0,5.0,3.0,2.0,1.0,1.0,2.0,5.0,6.0,3.0,256.0,8.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,3.0,6.0,2.0,2.0,4.0,4.0,6.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,6.0,3.0,2.0,2.0,512.0,1.0,16.0,192.0,1.0,1.0,1.0,1.0,2.0,64.0,1.0,24809835862.0,35485768.0,19706800000.0,124.24222222222222,3136.0,10.0,286720.0,8.80396079517012e+17
16000.0,64000.0,3136.0,64.0,3.0,6.0,32.0,34.0,2.0,2.0,2.0,2.0,1.0,4.0,5.0,2.0,4.0,5.0,6.0,6.0,6.0,1.0,2.0,6.0,6.0,6.0,6.0,2.0,1.0,1.0,3.0,3.0,2.0,32.0,1.0,32.0,32.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,5.0,1.0,4.0,5.0,1.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,64.0,2.0,1.0,768.0,64.0,1.0,1.0,1.0,1.0,8.0,160.0,1.0,31028323.0,35683586.0,19706800000.0,124.38811111111112,3136.0,10.0,364544.0,1107201832206278.0
1024.0,256000.0,3136.0,64.0,3.0,28.0,2.0,12.0,5.0,3.0,5.0,2.0,5.0,4.0,5.0,1.0,3.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,6.0,5.0,1.0,4.0,1.0,5.0,3.0,3.0,32.0,64.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,128.0,32.0,1.0,4.0,2.0,1.0,6.0,2.0,1.0,6.0,5.0,4.0,6.0,4.0,1.0,3.0,6.0,4.0,5.0,5.0,5.0,2048.0,4.0,1.0,384.0,128.0,1.0,1.0,1.0,1.0,16.0,32.0,1.0,10134737052.0,34752891.8,19707100000.0,132.6987777777778,3136.0,10.0,3432448.0,3.522114201896069e+17
1024000.0,4096000.0,3136.0,64.0,3.0,26.0,10.0,38.0,6.0,6.0,1.0,2.0,3.0,5.0,5.0,3.0,2.0,6.0,4.0,1.0,5.0,6.0,4.0,6.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,16.0,4096.0,1.0,512.0,2.0,1.0,1.0,1.0,1.0,4.0,128.0,1.0,4.0,3.0,1.0,4.0,1.0,6.0,6.0,5.0,5.0,5.0,2.0,2.0,6.0,6.0,4.0,3.0,6.0,3.0,1024.0,2.0,1.0,1024.0,24.0,1.0,1.0,1.0,1.0,40.0,40.0,1.0,251320510.0,33840061.8,19707700000.0,148.78633333333335,3136.0,10.0,8798208.0,8504701590007517.0
128000.0,512000.0,3136.0,64.0,3.0,30.0,48.0,48.0,6.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,6.0,6.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,4.0,6.0,4.0,3.0,4.0,2048.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,16.0,128.0,1.0,5.0,2.0,1.0,1.0,6.0,6.0,2.0,2.0,4.0,4.0,6.0,3.0,5.0,3.0,5.0,5.0,1.0,1.0,1024.0,32.0,1.0,4.0,3072.0,1.0,1.0,1.0,1.0,20.0,320.0,1.0,24439692084.0,32560183.8,19707700000.0,141.677,3136.0,10.0,8912896.0,7.95760866270445e+17
256000.0,16000000.0,3136.0,64.0,3.0,4.0,36.0,36.0,3.0,6.0,2.0,6.0,5.0,5.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,6.0,5.0,2.0,3.0,3.0,4.0,1.0,5.0,3.0,1.0,6.0,1024.0,64.0,1.0,1.0,2048.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,3.0,5.0,6.0,6.0,3.0,3.0,6.0,1.0,4.0,5.0,3.0,3.0,2.0,1.0,1.0,512.0,2048.0,1.0,192.0,48.0,1.0,1.0,1.0,1.0,16.0,8.0,1.0,2576887707.0,38910837.0,19707200000.0,131.93411111111112,3136.0,10.0,4218880.0,1.0026885753438075e+17
1024000.0,16000.0,3136.0,64.0,3.0,4.0,20.0,48.0,3.0,1.0,3.0,2.0,1.0,2.0,6.0,5.0,2.0,1.0,2.0,6.0,5.0,4.0,3.0,3.0,2.0,5.0,6.0,5.0,3.0,3.0,4.0,6.0,256.0,8.0,1.0,1024.0,2.0,1.0,1.0,1.0,1.0,128.0,16.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,3.0,4.0,6.0,4.0,3.0,6.0,5.0,1.0,1.0,4.0,2.0,2.0,1.0,4096.0,1.0,4.0,3072.0,1.0,1.0,1.0,1.0,320.0,4.0,1.0,23007877932.0,32515022.1,19709800000.0,183.82533333333333,3136.0,10.0,29753344.0,7.481016594330824e+17
2048.0,16000000.0,3136.0,64.0,3.0,46.0,16.0,22.0,4.0,5.0,4.0,3.0,4.0,4.0,6.0,3.0,3.0,6.0,5.0,5.0,6.0,4.0,5.0,2.0,2.0,6.0,4.0,1.0,4.0,1.0,2.0,6.0,512.0,1024.0,1.0,32.0,1024.0,1.0,1.0,1.0,1.0,8.0,2.0,1.0,4.0,5.0,6.0,1.0,2.0,6.0,6.0,3.0,4.0,6.0,5.0,4.0,5.0,1.0,2.0,3.0,3.0,2.0,4096.0,4096.0,1.0,3072.0,128.0,1.0,1.0,1.0,1.0,40.0,32.0,1.0,1744977821.0,33667005.0,19709400000.0,186.00533333333334,3136.0,10.0,25739264.0,5.8748177024496104e+16
128.0,4096000.0,3136.0,64.0,3.0,38.0,32.0,28.0,6.0,4.0,4.0,2.0,3.0,2.0,5.0,2.0,1.0,1.0,2.0,4.0,4.0,5.0,5.0,2.0,5.0,1.0,5.0,1.0,3.0,3.0,3.0,5.0,1.0,2048.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,32.0,1.0,6.0,2.0,2.0,2.0,6.0,1.0,3.0,2.0,3.0,1.0,3.0,6.0,6.0,3.0,3.0,1.0,1.0,5.0,2048.0,4096.0,1.0,512.0,384.0,1.0,1.0,1.0,1.0,160.0,32.0,1.0,17783891874.0,40076690.0,19707300000.0,134.97611111111112,3136.0,10.0,5668864.0,7.127195216278171e+17
512000.0,4096000.0,3136.0,64.0,3.0,34.0,20.0,42.0,4.0,6.0,5.0,1.0,5.0,5.0,5.0,3.0,4.0,4.0,1.0,2.0,3.0,2.0,6.0,2.0,3.0,4.0,3.0,5.0,5.0,2.0,4.0,4.0,16.0,32.0,1.0,256.0,4.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,3.0,2.0,6.0,3.0,6.0,3.0,5.0,4.0,1.0,6.0,5.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,64.0,2048.0,1.0,128.0,48.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,9196549567.0,52571626.0,19706800000.0,124.76211111111111,3136.0,10.0,546048.0,4.834775643267859e+17
4096.0,2048000.0,3136.0,64.0,3.0,42.0,6.0,30.0,6.0,2.0,3.0,5.0,5.0,4.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,4.0,6.0,4.0,1.0,5.0,3.0,3.0,2.0,2.0,32.0,2048.0,1.0,128.0,4.0,1.0,1.0,1.0,1.0,32.0,16.0,1.0,3.0,4.0,2.0,1.0,6.0,4.0,5.0,5.0,4.0,3.0,1.0,2.0,4.0,4.0,1.0,4.0,2.0,5.0,64.0,64.0,1.0,768.0,512.0,1.0,1.0,1.0,1.0,8.0,5.0,1.0,898680074.0,32682047.2,19706900000.0,128.96522222222222,3136.0,10.0,1700864.0,2.9370704596167492e+16
8192.0,16000000.0,3136.0,64.0,3.0,20.0,30.0,14.0,3.0,6.0,6.0,5.0,1.0,6.0,4.0,6.0,6.0,6.0,1.0,3.0,4.0,3.0,1.0,5.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,5.0,4096.0,4.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,128.0,1.0,4.0,6.0,6.0,3.0,4.0,4.0,1.0,3.0,5.0,1.0,1.0,2.0,2.0,5.0,6.0,5.0,5.0,6.0,1.0,2.0,1.0,12.0,8.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,15040775417.0,83228341.8,19706900000.0,125.49866666666667,3136.0,10.0,1183744.0,1.2518187973431135e+18
2048000.0,1024000.0,3136.0,64.0,3.0,24.0,28.0,42.0,4.0,3.0,2.0,6.0,1.0,5.0,2.0,5.0,6.0,3.0,1.0,1.0,1.0,6.0,3.0,3.0,3.0,6.0,1.0,6.0,2.0,4.0,6.0,4.0,256.0,32.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,32.0,16.0,1.0,2.0,4.0,5.0,1.0,4.0,3.0,5.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,4.0,1024.0,2.0,1.0,24.0,1024.0,1.0,1.0,1.0,1.0,64.0,80.0,1.0,2579675187.0,33116388.0,19707000000.0,129.07188888888888,3136.0,10.0,2752512.0,8.542952440666456e+16
2048000.0,256000.0,3136.0,64.0,3.0,4.0,34.0,48.0,6.0,2.0,1.0,6.0,5.0,2.0,2.0,2.0,6.0,4.0,6.0,4.0,1.0,3.0,4.0,3.0,6.0,2.0,5.0,4.0,2.0,6.0,6.0,3.0,8.0,1.0,1.0,64.0,2048.0,1.0,1.0,1.0,1.0,128.0,128.0,1.0,4.0,1.0,1.0,2.0,6.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,6.0,6.0,5.0,5.0,1.0,4.0,64.0,2048.0,1.0,8.0,1024.0,1.0,1.0,1.0,1.0,8.0,5.0,1.0,10210908658.0,42314402.0,19707200000.0,132.67366666666666,3136.0,10.0,4243456.0,4.3206849373989254e+17
512000.0,32000.0,3136.0,64.0,3.0,8.0,22.0,40.0,1.0,3.0,1.0,5.0,3.0,1.0,2.0,5.0,6.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,4.0,1.0,5.0,3.0,2.0,3.0,1024.0,8.0,1.0,8.0,16.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,6.0,5.0,5.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,6.0,2.0,2.0,2.0,16.0,4096.0,1.0,64.0,1024.0,1.0,1.0,1.0,1.0,5.0,8.0,1.0,1184527305.0,33790070.0,19707600000.0,140.30177777777777,3136.0,10.0,8634368.0,4.002526055286135e+16
256000.0,32000.0,3136.0,64.0,3.0,28.0,34.0,2.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,5.0,1.0,5.0,4.0,4.0,6.0,2.0,1.0,3.0,5.0,2.0,4.0,4.0,5.0,1.0,5.0,4.0,16.0,32.0,1.0,256.0,64.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,6.0,6.0,6.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,32.0,4096.0,1.0,512.0,192.0,1.0,1.0,1.0,1.0,32.0,2.0,1.0,8624895223.0,38082770.0,19707200000.0,132.31633333333335,3136.0,10.0,4489216.0,3.284599010516077e+17
256000.0,128000.0,3136.0,64.0,3.0,26.0,4.0,28.0,2.0,1.0,1.0,5.0,3.0,2.0,1.0,6.0,3.0,4.0,5.0,6.0,3.0,4.0,4.0,5.0,4.0,4.0,6.0,4.0,6.0,2.0,2.0,1.0,2.0,8.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,6.0,5.0,2.0,5.0,6.0,4.0,6.0,1.0,3.0,3.0,4.0,6.0,6.0,32.0,8.0,1.0,24.0,192.0,1.0,1.0,1.0,1.0,5.0,16.0,1.0,714418210.0,37760763.0,19706800000.0,124.0111111111111,3136.0,10.0,155648.0,2.697697671069423e+16
128000.0,2048000.0,3136.0,64.0,3.0,48.0,34.0,26.0,3.0,1.0,3.0,3.0,5.0,6.0,3.0,4.0,6.0,5.0,4.0,2.0,5.0,1.0,1.0,6.0,1.0,1.0,5.0,3.0,2.0,1.0,3.0,5.0,64.0,512.0,1.0,32.0,256.0,1.0,1.0,1.0,1.0,64.0,8.0,1.0,5.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,5.0,5.0,3.0,256.0,16.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,10.0,40.0,1.0,24429863249.0,34906436.0,19706800000.0,124.56588888888889,3136.0,10.0,360448.0,8.527594579899706e+17
512.0,64000.0,3136.0,64.0,3.0,34.0,6.0,10.0,2.0,4.0,4.0,1.0,4.0,5.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,5.0,5.0,4.0,6.0,6.0,1.0,6.0,5.0,5.0,5.0,6.0,16.0,16.0,1.0,256.0,256.0,1.0,1.0,1.0,1.0,128.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,5.0,4.0,3.0,6.0,6.0,4.0,4.0,4.0,4.0,8.0,1.0,1.0,1024.0,64.0,1.0,1.0,1.0,1.0,320.0,160.0,1.0,8070757916.0,44387786.0,19706800000.0,125.09977777777777,3136.0,10.0,676864.0,3.5824307523321395e+17
512.0,1024000.0,3136.0,64.0,3.0,12.0,34.0,34.0,2.0,1.0,5.0,5.0,6.0,2.0,6.0,4.0,2.0,4.0,2.0,4.0,1.0,5.0,3.0,1.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,4.0,512.0,1024.0,1.0,8.0,1024.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,3.0,2.0,2.0,5.0,4.0,2.0,5.0,6.0,5.0,3.0,4.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,1024.0,512.0,1.0,12.0,3072.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,14228339173.0,46221391.8,19707400000.0,139.086,3136.0,10.0,6332416.0,6.57653639578521e+17
1024.0,128000.0,3136.0,64.0,3.0,24.0,14.0,4.0,4.0,6.0,5.0,2.0,2.0,6.0,4.0,3.0,6.0,2.0,2.0,4.0,1.0,5.0,5.0,6.0,1.0,2.0,3.0,1.0,5.0,6.0,4.0,2.0,1024.0,2.0,1.0,4.0,512.0,1.0,1.0,1.0,1.0,32.0,32.0,1.0,3.0,4.0,5.0,2.0,6.0,5.0,5.0,6.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,6.0,6.0,6.0,512.0,4096.0,1.0,4.0,12.0,1.0,1.0,1.0,1.0,64.0,160.0,1.0,7047838253.0,36362937.2,19706900000.0,128.15,3136.0,10.0,1412864.0,2.5628009978959674e+17
4096.0,8192000.0,3136.0,64.0,3.0,46.0,30.0,22.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,6.0,1.0,1.0,6.0,1.0,4.0,1.0,2.0,5.0,4.0,6.0,1.0,6.0,5.0,3.0,2.0,3.0,4096.0,128.0,1.0,512.0,8.0,1.0,1.0,1.0,1.0,16.0,4.0,1.0,6.0,5.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,6.0,6.0,3.0,2.0,1.0,6.0,6.0,2.0,2.0,2048.0,32.0,1.0,256.0,16.0,1.0,1.0,1.0,1.0,20.0,160.0,1.0,1798181256.0,32704732.6,19707200000.0,133.76311111111113,3136.0,10.0,4341760.0,5.880903714381215e+16
8192.0,256000.0,3136.0,64.0,3.0,40.0,8.0,42.0,1.0,6.0,2.0,6.0,2.0,6.0,6.0,3.0,3.0,6.0,5.0,4.0,6.0,6.0,2.0,2.0,5.0,5.0,4.0,4.0,2.0,5.0,6.0,1.0,64.0,1.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,32.0,32.0,1.0,6.0,4.0,5.0,2.0,5.0,1.0,5.0,4.0,5.0,1.0,2.0,1.0,3.0,1.0,6.0,3.0,4.0,2.0,256.0,2048.0,1.0,6.0,64.0,1.0,1.0,1.0,1.0,16.0,4.0,1.0,702678740.0,33571499.0,19706800000.0,125.386,3136.0,10.0,870400.0,2.358997861723126e+16
256.0,512000.0,3136.0,64.0,3.0,48.0,36.0,12.0,4.0,5.0,4.0,3.0,1.0,5.0,6.0,1.0,2.0,2.0,1.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,6.0,4.0,2.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,4.0,3.0,1.0,3.0,6.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,4.0,5.0,6.0,2.0,5.0,128.0,128.0,1.0,3.0,192.0,1.0,1.0,1.0,1.0,32.0,64.0,1.0,1201796155.0,39176150.0,19706800000.0,123.858,3136.0,10.0,90112.0,4.708174643770325e+16
4096.0,4096000.0,3136.0,64.0,3.0,16.0,44.0,42.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,6.0,6.0,3.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,2.0,5.0,5.0,2.0,1.0,3.0,2.0,8.0,4096.0,1.0,1024.0,4.0,1.0,1.0,1.0,1.0,1.0,64.0,1.0,6.0,5.0,6.0,1.0,1.0,5.0,6.0,1.0,3.0,2.0,5.0,6.0,5.0,4.0,3.0,6.0,2.0,1.0,64.0,1024.0,1.0,12.0,16.0,1.0,1.0,1.0,1.0,320.0,10.0,1.0,1360810094.0,32560583.8,19707700000.0,138.88944444444445,3136.0,10.0,9043968.0,4.430877110157288e+16
